0;36;36974;82634; 0.00;0
0;76;36984;122166; 0.00;0
0;116;36974;122152; 0.00;0
0;156;36982;122151; 0.00;0
0;196;37001;122153; 0.00;0
0;236;37009;122196; 0.00;0
0;276;37012;122195; 0.00;0
0;316;37012;122189; 0.00;0
0;356;36984;122189; 0.00;0
0;396;36903;122158; 0.00;0
0;436;36855;122091; 0.00;0
0;476;36818;122022; 0.00;0
0;516;36844;121967; 0.00;0
0;556;36861;122003; 0.00;0
0;596;36916;122066; 0.00;0
0;636;36927;122102; 0.00;0
0;676;36887;122105; 0.00;0
0;716;36888;122058; 0.00;0
0;756;36934;122084; 0.00;0
0;796;36972;122152; 0.00;0
0;836;36986;122186; 0.00;0
0;876;36975;122176; 0.00;0
0;916;36971;122123; 0.00;0
0;956;36963;122103; 0.00;0
0;996;36891;122075; 0.00;0
1;1036;36776;121948; 0.00;0
1;1076;36755;121822; 0.00;0
1;1116;36764;121815; 0.00;0
1;1156;36807;121849; 0.00;0
1;1196;36838;121899; 0.00;0
1;1236;36848;121920; 0.00;0
1;1277;36811;121912; 0.00;0
1;1317;36783;121841; 0.00;0
1;1357;36806;121841; 0.00;0
1;1397;36828;121878; 0.00;0
1;1437;36830;121876; 0.00;0
1;1477;36813;121850; 0.00;0
1;1517;36803;121826; 0.00;0
1;1557;36718;121793; 0.00;0
1;1597;36608;121635; 0.00;0
1;1637;36576;121576; 0.00;0
1;1677;36554;121563; 0.00;0
1;1717;36553;121544; 0.00;0
1;1757;36559;121539; 0.00;0
1;1797;36594;121555; 0.00;0
1;1837;36605;121573; 0.00;0
1;1877;36600;121592; 0.00;0
1;1917;36599;121586; 0.00;0
1;1957;36628;121624; 0.00;0
1;1997;36693;121694; 0.00;0
2;2037;36734;121789; 0.00;0
2;2077;36740;121820; 0.00;0
2;2117;36720;121819; 0.00;0
2;2157;36570;121679; 0.00;0
2;2197;36508;121546; 0.00;0
2;2237;36490;121510; 0.00;0
2;2277;36493;121519; 0.00;0
2;2317;36487;121492; 0.00;0
2;2357;36534;121502; 0.00;0
2;2397;36571;121550; 0.00;0
2;2437;36571;121575; 0.00;0
2;2478;36563;121567; 0.00;0
2;2518;36562;121589; 0.00;0
2;2558;36587;121608; 0.00;0
2;2598;36610;121641; 0.00;0
2;2638;36639;121668; 0.00;0
2;2678;36638;121729; 0.00;0
2;2718;36514;121673; 0.00;0
2;2758;36416;121481; 0.00;0
2;2798;36393;121420; 0.00;0
2;2838;36388;121432; 0.00;0
2;2878;36394;121460; 0.00;0
2;2918;36426;121498; 0.00;0
2;2958;36471;121537; 0.00;0
2;2998;36472;121553; 0.00;0
3;3038;36471;121529; 0.00;0
3;3078;36479;121529; 0.00;0
3;3118;36502;121524; 0.00;0
3;3158;36557;121573; 0.00;0
3;3198;36596;121658; 0.00;0
3;3238;36627;121697; 0.00;0
3;3278;36540;121678; 0.00;0
3;3318;36427;121492; 0.00;0
3;3358;36396;121417; 0.00;0
3;3398;36402;121410; 0.00;0
3;3438;36404;121419; 0.00;0
3;3478;36412;121418; 0.00;0
3;3518;36443;121437; 0.00;0
3;3558;36458;121435; 0.00;0
3;3598;36476;121455; 0.00;0
3;3639;36487;121500; 0.00;0
3;3679;36498;121521; 0.00;0
3;3719;36544;121569; 0.00;0
3;3759;36580;121620; 0.00;0
3;3799;36614;121661; 0.00;0
3;3839;36631;121705; 0.00;0
3;3879;36510;121641; 0.00;0
3;3919;36409;121455; 0.00;0
3;3959;36374;121388; 0.00;0
3;3999;36371;121341; 0.00;0
4;4039;36369;121340; 0.00;0
4;4079;36403;121371; 0.00;0
4;4119;36447;121440; 0.00;0
4;4159;36475;121482; 0.00;0
4;4199;36466;121502; 0.00;0
4;4239;36480;121518; 0.00;0
4;4279;36503;121543; 0.00;0
4;4319;36561;121592; 0.00;0
4;4359;36590;121646; 0.00;0
4;4399;36629;121681; 0.00;0
4;4439;36598;121686; 0.00;0
4;4479;36464;121522; 0.00;0
4;4519;36431;121437; 0.00;0
4;4559;36426;121427; 0.00;0
4;4599;36421;121437; 0.00;0
4;4639;36429;121430; 0.00;0
4;4679;36471;121452; 0.00;0
4;4719;36495;121481; 0.00;0
4;4759;36495;121511; 0.00;0
4;4800;36499;121529; 0.00;0
4;4840;36517;121534; 0.00;0
4;4880;36544;121572; 0.00;0
4;4920;36564;121605; 0.00;0
4;4960;36582;121619; 0.00;0
5;5000;36617;121661; 0.00;0
5;5040;36646;121702; 0.00;0
5;5080;36655;121723; 0.00;0
5;5120;36645;121737; 0.00;0
5;5160;36479;121619; 0.00;0
5;5200;36432;121505; 0.00;0
5;5240;36417;121471; 0.00;0
5;5280;36427;121449; 0.00;0
5;5320;36439;121445; 0.00;0
5;5360;36452;121448; 0.00;0
5;5400;36497;121488; 0.00;0
5;5440;36519;121561; 0.00;0
5;5480;36531;121593; 0.00;0
5;5520;36571;121617; 0.00;0
5;5560;36592;121644; 0.00;0
5;5600;36624;121675; 0.00;0
5;5640;36666;121699; 0.00;0
5;5680;36695;121737; 0.00;0
5;5720;36720;121769; 0.00;0
5;5760;36746;121814; 0.00;0
5;5800;36767;121844; 0.00;0
5;5840;36777;121863; 0.00;0
5;5880;36792;121886; 0.00;0
5;5920;36812;121908; 0.00;0
5;5960;36817;121912; 0.00;0
6;6000;36720;121894; 0.00;0
6;6041;36582;121677; 0.00;0
6;6081;36559;121589; 0.00;0
6;6121;36552;121568; 0.00;0
6;6161;36556;121584; 0.00;0
6;6201;36568;121585; 0.00;0
6;6241;36602;121611; 0.00;0
6;6281;36623;121650; 0.00;0
6;6321;36626;121662; 0.00;0
6;6361;36634;121673; 0.00;0
6;6401;36663;121723; 0.00;0
6;6441;36705;121773; 0.00;0
6;6481;36735;121806; 0.00;0
6;6521;36765;121835; 0.00;0
6;6561;36780;121851; 0.00;0
6;6601;36796;121880; 0.00;0
6;6641;36817;121908; 0.00;0
6;6681;36839;121953; 0.00;0
6;6721;36872;121967; 0.00;0
6;6761;36886;121985; 0.00;0
6;6801;36907;122011; 0.00;0
6;6841;36919;122029; 0.00;0
6;6881;36846;121987; 0.00;0
6;6921;36719;121831; 0.00;0
6;6961;36709;121748; 0.00;0
7;7001;36706;121748; 0.00;0
7;7041;36710;121762; 0.00;0
7;7081;36733;121772; 0.00;0
7;7121;36771;121790; 0.00;0
7;7161;36799;121848; 0.00;0
7;7201;36805;121881; 0.00;0
7;7242;36811;121901; 0.00;0
7;7282;36840;121908; 0.00;0
7;7322;36848;121931; 0.00;0
7;7362;36878;121979; 0.00;0
7;7402;36889;122004; 0.00;0
7;7442;36894;122009; 0.00;0
7;7482;36896;122013; 0.00;0
7;7522;36898;122035; 0.00;0
7;7562;36912;122057; 0.00;0
7;7602;36879;122067; 0.00;0
7;7642;36755;121935; 0.00;0
7;7682;36720;121791; 0.00;0
7;7722;36708;121757; 0.00;0
7;7762;36711;121761; 0.00;0
7;7802;36717;121784; 0.00;0
7;7842;36752;121796; 0.00;0
7;7882;36796;121843; 0.00;0
7;7922;36826;121888; 0.00;0
7;7962;36831;121899; 0.00;0
8;8002;36842;121873; 0.00;0
8;8042;36871;121897; 0.00;0
8;8082;36890;121894; 0.00;0
8;8122;36899;121905; 0.00;0
8;8162;36916;121911; 0.00;0
8;8202;36938;121944; 0.00;0
8;8242;36952;121967; 0.00;0
8;8282;36971;122010; 0.00;0
8;8322;36972;122028; 0.00;0
8;8362;36876;121977; 0.00;0
8;8402;36776;121813; 0.00;0
8;8443;36765;121775; 7.11;0
8;8483;36757;121774; 7.11;0
8;8523;36764;121759; 7.11;0
8;8563;36772;121762; 7.11;0
8;8603;36798;121768; 7.11;0
8;8643;36829;121814; 7.11;0
8;8683;36841;121845; 7.11;0
8;8723;36859;121845; 7.11;0
8;8763;36865;121849; 7.11;0
8;8803;36893;121879; 7.11;0
8;8843;36910;121911; 7.11;0
8;8883;36933;121917; 7.11;0
8;8923;36953;121931; 7.11;0
8;8963;36963;121958; 7.11;0
9;9003;36968;121978; 7.11;0
9;9043;36986;121998; 7.11;0
9;9083;36993;122012; 7.11;0
9;9123;36976;121999; 7.11;0
9;9163;36850;121875; 7.11;0
9;9203;36806;121762; 7.11;0
9;9243;36807;121731; 75.00;18
9;9283;36814;121733; 75.00;18
9;9323;36823;121727; 75.00;18
9;9363;36849;121717; 75.00;18
9;9403;36878;121748; 75.00;18
9;9443;36883;121774; 75.00;18
9;9483;36903;121785; 75.00;18
9;9523;36918;121803; 75.00;18
9;9563;36941;121807; 75.00;18
9;9603;36949;121843; 75.00;18
9;9643;36944;121838; 75.00;18
9;9684;36963;121829; 75.00;18
9;9724;36957;121837; 75.00;18
9;9764;36965;121835; 75.00;18
9;9804;36980;121820; 75.00;18
9;9844;36979;121828; 75.00;18
9;9884;36984;121814; 75.00;18
9;9924;36999;121802; 75.00;18
9;9964;36921;121769; 75.00;18
10;10004;36785;121608; 75.00;18
10;10044;36762;121510; 75.00;18
10;10084;36770;121515; 75.00;18
10;10124;36782;121545; 75.00;18
10;10164;36788;121536; 75.00;18
10;10204;36811;121563; 75.00;18
10;10244;36845;121633; 75.00;18
10;10284;36860;121653; 75.00;18
10;10324;36870;121657; 75.00;18
10;10364;36896;121657; 75.00;18
10;10404;36932;121671; 75.00;18
10;10444;36958;121695; 75.00;18
10;10484;36971;121710; 75.00;18
10;10524;36994;121733; 75.00;18
10;10564;36997;121751; 75.00;18
10;10604;37010;121778; 75.00;18
10;10644;37022;121804; 75.00;18
10;10684;37025;121802; 75.00;18
10;10724;37043;121827; 75.00;18
10;10764;37036;121822; 75.00;18
10;10804;36909;121740; 75.00;18
10;10844;36813;121560; 75.00;18
10;10885;36796;121513; 75.00;18
10;10925;36801;121516; 75.00;18
10;10965;36812;121514; 75.00;18
11;11005;36828;121520; 75.00;18
11;11045;36871;121577; 33.30;27
11;11085;36894;121641; 33.30;27
11;11125;36897;121652; 33.30;27
11;11165;36896;121639; 33.30;27
11;11205;36912;121638; 33.30;27
11;11245;36936;121657; 33.30;27
11;11285;36948;121686; 33.30;27
11;11325;36961;121710; 33.30;27
11;11365;36981;121742; 33.30;27
11;11405;36995;121772; 33.30;27
11;11445;37018;121793; 33.30;27
11;11485;37031;121822; 33.30;27
11;11525;37033;121843; 33.30;27
11;11565;36975;121836; 33.30;27
11;11605;36852;121712; 33.30;27
11;11645;36823;121602; 33.30;27
11;11685;36839;121608; 33.30;27
11;11725;36854;121636; 88.24;49
11;11765;36855;121621; 88.24;49
11;11805;36888;121624; 88.24;49
11;11845;36917;121646; 88.24;49
11;11885;36921;121676; 88.24;49
11;11925;36928;121686; 88.24;49
11;11965;36941;121696; 88.24;49
