,3832,0
0,3824,0
1,3831,0
2,3830,0
3,3830,0
4,3831,0
5,3831,0
6,3838,0
7,3835,0
8,3827,0
9,3837,0
10,3870,0
11,3526,0
12,3120,0
13,2768,0
14,2491,0
15,2230,0
16,1988,0
17,1776,0
18,1568,0
19,1393,0
20,1260,0
21,1185,0
22,1123,0
23,1109,0
24,1122,0
25,1148,0
26,1194,0
27,1259,0
28,1344,0
29,1423,0
30,1501,0
31,1577,0
32,1630,0
33,1669,0
34,1693,0
35,1693,0
36,1681,0
37,1658,0
38,1620,0
39,1579,0
40,1530,0
41,1476,0
42,1429,0
43,1392,0
44,1355,0
45,1328,0
46,1311,0
47,1297,0
48,1296,0
49,1298,0
50,1303,0
51,1306,0
52,1318,0
53,1330,0
54,1347,0
55,1356,0
56,1360,0
57,1361,0
58,1359,0
59,1360,0
60,1368,0
61,1381,0
62,1374,0
63,1372,0
64,1371,0
65,1390,0
66,1395,0
67,1395,0
68,1407,0
69,1414,0
70,1419,0
71,1429,0
72,1444,0
73,1474,0
74,1456,0
75,1457,0
76,1456,0
77,1456,0
78,1457,0
79,1444,0
80,1483,0
81,1523,0
82,1607,0
83,1744,0
84,1940,0
85,2206,0
86,2515,0
87,2943,0
88,3650,0
89,3833,0
90,3840,0
91,3840,0
92,3837,0
93,3829,0
94,3839,0
95,3837,0
96,3837,0
97,3835,0
98,3839,1
99,3837,1
100,3833,1
101,3559,1
102,3086,1
103,2742,1
104,2451,1
105,2176,1
106,1905,1
107,1673,1
108,1459,1
109,1283,1
110,1152,1
111,1083,1
112,1002,1
113,989,1
114,1009,1
115,1070,1
116,1135,1
117,1214,1
118,1300,1
119,1374,1
120,1453,1
121,1522,1
122,1573,1
123,1607,1
124,1629,1
125,1631,1
126,1623,1
127,1596,1
128,1569,1
129,1522,1
130,1488,1
131,1447,1
132,1408,1
133,1360,1
134,1328,1
135,1303,1
136,1296,1
137,1275,1
138,1265,1
139,1279,1
140,1275,1
141,1271,1
142,1278,1
143,1281,1
144,1290,1
145,1301,1
146,1302,1
147,1310,1
148,1295,1
149,1333,1
150,1338,1
151,1363,1
152,1395,1
153,1389,1
154,1392,1
155,1393,1
156,1399,1
157,1404,1
158,1406,1
159,1431,1
160,1486,1
161,1607,1
162,1769,1
163,1999,1
164,2289,1
165,2639,1
166,3098,1
167,3811,1
168,3839,1
169,3835,1
170,3835,1
171,3836,1
172,3834,1
173,3840,1
174,3833,1
175,3831,1
176,3841,1
177,3831,1
178,3280,1
179,2897,1
180,2589,1
181,2307,1
182,2043,1
183,1792,1
184,1590,1
185,1403,1
186,1243,1
187,1117,1
188,1038,1
189,987,1
190,982,1
191,1008,1
192,1059,1
193,1127,1
194,1216,1
195,1306,1
196,1397,1
197,1484,1
198,1565,2
199,1627,2
200,1671,2
201,1701,2
202,1712,2
203,1699,2
204,1664,2
205,1623,2
206,1589,2
207,1535,2
208,1489,2
209,1446,2
210,1405,2
211,1366,2
212,1333,2
213,1315,2
214,1313,2
215,1299,2
216,1293,2
217,1296,2
218,1284,2
219,1296,2
220,1317,2
221,1328,2
222,1355,2
223,1376,2
224,1403,2
225,1424,2
226,1435,2
227,1431,2
228,1423,2
229,1415,2
230,1415,2
231,1426,2
232,1461,2
233,1527,2
234,1638,2
235,1807,2
236,2047,2
237,2343,2
238,2721,2
239,3263,2
240,3824,2
241,3830,2
242,3839,2
243,3839,2
244,3840,2
245,3835,2
246,3818,2
247,3839,2
248,3831,2
249,3833,2
250,3838,2
251,3837,2
