0;186;0
0;113;0
0;99;0
0;89;0
0;87;0
0;81;0
0;83;0
0;80;0
0;82;0
0;77;0
0;81;0
0;77;0
0;81;0
0;78;0
0;80;0
0;76;0
0;70;0
0;74;0
0;79;0
0;73;0
0;78;0
0;73;0
0;79;0
0;73;0
0;80;0
0;64;0
0;77;0
0;75;0
0;76;0
0;69;0
0;79;0
0;67;0
0;77;0
0;68;0
0;75;0
0;70;0
0;76;0
0;69;0
0;75;0
0;66;0
0;74;0
0;65;0
0;79;0
0;69;0
0;74;0
0;68;0
0;72;1
0;70;1
0;75;1
0;77;1
0;75;1
0;67;1
0;77;1
0;67;1
0;77;1
0;67;1
0;77;1
0;64;1
0;80;1
0;67;1
0;75;1
0;66;1
0;75;1
0;66;1
0;75;1
0;67;1
0;74;1
0;67;1
0;78;1
0;66;1
0;74;1
0;70;1
0;74;1
0;69;1
0;74;1
0;68;1
0;76;1
0;71;1
0;77;1
0;65;1
0;80;1
0;67;1
0;76;1
0;66;1
0;73;1
0;64;1
0;75;1
0;64;1
0;75;1
0;64;1
0;71;1
0;64;1
0;73;1
0;63;1
0;74;1
0;65;1
0;78;1
0;62;1
0;74;1
0;64;1
0;77;1
0;64;1
0;75;1
0;67;1
0;74;1
0;64;1
0;75;1
0;65;1
0;77;1
0;64;1
0;78;1
0;64;1
0;75;1
0;64;1
0;73;1
0;64;1
0;75;1
0;65;1
0;75;1
0;65;1
0;74;1
0;65;1
0;75;1
0;64;1
0;73;1
0;63;1
0;76;1
0;67;1
0;74;1
0;58;1
0;74;1
0;64;1
0;73;1
0;63;1
0;74;1
0;64;1
0;75;1
0;64;1
0;77;1
0;64;1
0;75;1
0;64;1
0;76;1
0;64;1
0;75;1
0;64;1
0;77;2
0;64;2
0;77;2
0;65;2
0;73;2
0;67;2
0;74;2
0;62;2
0;75;2
0;69;2
0;75;2
0;64;2
0;75;2
0;66;2
0;78;2
0;64;2
0;74;2
0;64;2
0;76;2
0;64;2
0;77;2
0;64;2
0;80;2
0;63;2
0;73;2
0;64;2
0;77;2
0;65;2
0;76;2
0;64;2
0;78;2
0;64;2
0;77;2
0;68;2
0;93;2
171;148;2
362;219;2
496;249;2
586;289;2
614;288;2
597;299;2
555;273;2
466;265;2
374;225;2
272;206;2
179;161;2
95;148;2
29;115;2
0;117;2
0;97;2
0;109;2
0;95;2
1;117;2
18;112;2
39;128;2
49;119;2
59;134;2
59;125;2
58;135;2
48;121;2
34;128;2
17;112;2
0;114;2
0;95;2
0;108;2
0;82;2
0;98;2
0;85;2
0;103;2
0;87;2
0;107;2
0;91;2
0;106;2
0;96;2
0;108;2
0;96;2
0;109;2
0;91;2
0;109;2
0;95;2
0;107;2
0;94;2
0;109;2
0;94;2
0;109;2
0;95;2
0;112;2
0;91;2
0;109;2
0;95;2
0;105;2
0;90;2
0;103;2
0;85;2
0;101;2
0;80;2
0;94;2
0;81;2
0;106;2
14;108;2
96;144;3
211;162;3
339;216;3
468;240;3
598;294;3
720;314;3
813;358;3
870;365;3
879;390;3
854;365;3
784;364;3
711;321;3
625;314;3
545;272;3
464;263;3
417;236;3
384;237;3
381;218;3
375;238;3
378;214;3
383;237;3
378;219;3
362;227;3
336;208;3
294;208;3
255;181;3
215;181;3
176;157;3
145;161;3
127;141;3
126;157;3
119;140;3
128;157;3
132;143;3
141;161;3
145;144;3
149;164;3
148;147;3
133;160;3
123;142;3
106;150;3
87;130;3
71;141;3
55;122;3
40;131;3
21;111;3
16;126;3
16;110;3
16;126;3
11;110;3
5;120;3
0;102;3
0;116;3
0;100;3
0;117;3
0;110;3
10;122;3
16;107;3
23;125;3
27;112;3
27;123;3
30;112;3
34;128;3
30;112;3
26;127;3
27;112;3
34;121;3
20;109;3
16;122;3
9;106;3
1;117;3
0;104;3
0;114;3
0;103;3
0;113;3
0;103;3
0;114;3
0;105;3
37;128;3
95;129;3
182;169;3
299;191;3
429;240;3
563;269;3
689;322;3
791;336;3
865;378;3
885;373;3
886;387;3
838;363;3
775;358;3
688;316;3
600;305;3
511;261;3
447;257;3
397;229;3
368;229;3
349;209;3
346;226;3
349;211;3
345;224;4
345;208;4
327;215;4
297;195;4
265;194;4
234;176;4
208;178;4
203;160;4
176;174;4
173;154;4
176;174;4
187;160;4
198;176;4
207;166;4
215;179;4
215;171;4
216;179;4
209;169;4
193;181;4
180;161;4
166;171;4
144;147;4
123;153;4
