3985;1712;0
3984;1630;0
3981;1526;0
3984;1545;0
3984;1478;0
3984;1507;0
3983;1469;0
3981;1498;0
3975;1458;0
3983;1494;0
3978;1451;0
3987;1490;0
3981;1450;0
3984;1493;0
3442;1369;0
2886;1270;0
2477;1058;0
2134;945;0
1845;775;0
1623;717;0
1466;605;0
1375;601;0
1340;542;0
1355;577;0
1395;549;0
1459;607;0
1533;592;0
1607;653;0
1652;637;0
1741;697;0
1766;670;0
1807;730;0
1815;696;0
1828;737;0
1822;698;0
1812;736;0
1796;693;0
1781;730;0
1763;682;0
1744;714;0
1725;663;0
1715;701;0
1701;655;0
1696;693;0
1690;652;0
1690;691;0
1698;652;0
1710;697;0
1716;657;1
1722;702;1
1729;657;1
1739;707;1
1744;661;1
1744;710;1
1744;668;1
1744;713;1
1738;662;1
1735;708;1
1730;659;1
1732;702;1
1730;657;1
1727;702;1
1715;656;1
1712;698;1
1711;656;1
1699;695;1
1690;646;1
1691;693;1
1703;646;1
1727;703;1
1779;671;1
1878;749;1
2026;750;1
2224;861;1
2448;891;1
2674;1036;1
2893;1072;1
3088;1196;1
3243;1210;1
3327;1300;1
3331;1266;1
3253;1302;1
3143;1231;1
3001;1237;1
2859;1139;1
2691;1126;1
2523;1007;1
2375;991;1
2224;880;1
2109;879;1
1999;784;1
1916;789;1
1841;718;1
1777;735;1
1731;667;1
1706;699;1
1689;649;1
1689;693;1
1712;652;1
1749;710;1
1794;679;1
1849;739;1
1890;713;1
1929;772;1
1952;737;1
1968;791;1
1997;747;1
1981;794;1
1969;750;1
1953;794;1
1930;734;1
1897;774;1
1855;710;1
1819;742;1
1776;681;1
1744;716;1
1702;658;1
1695;699;1
1678;639;1
1669;684;1
1665;637;1
1671;686;1
1669;640;1
1681;688;1
1685;641;1
1709;694;1
1722;654;1
1739;707;1
1746;662;1
1761;718;1
1762;670;1
1773;720;1
1769;671;1
1770;721;1
1760;668;1
1754;714;1
1756;662;1
1739;707;1
1719;655;1
1667;699;1
1687;647;1
1680;687;1
1654;633;1
1642;677;1
1622;622;1
1617;665;1
1632;621;1
1669;676;1
1749;653;2
1899;751;2
2098;763;2
2346;899;2
2609;945;2
2889;1105;2
3171;1159;2
3455;1296;2
3678;1318;2
3793;1407;2
3775;1365;2
3647;1407;2
3441;1322;2
3233;1323;2
3024;1203;2
2849;1191;2
2679;1069;2
2537;1060;2
2416;946;2
2311;953;2
2211;853;2
2126;870;2
2036;782;2
1960;796;2
1883;720;2
1830;747;2
1783;679;2
1760;718;2
1744;659;2
1751;711;2
1763;662;2
1781;720;2
1798;674;2
1824;729;2
1837;688;2
1853;743;2
1859;702;2
1867;751;2
1858;695;2
1846;748;2
1836;688;2
1799;732;2
1771;673;2
1741;713;2
1703;651;2
1685;688;2
1671;634;2
1648;675;2
1631;619;2
1620;667;2
1617;611;2
1614;663;2
1607;610;2
1616;659;2
1616;609;2
1626;664;2
1635;617;2
1648;671;2
1645;623;2
1644;677;2
1638;621;2
1647;673;2
1642;624;2
1664;671;2
1637;622;2
1642;669;2
1634;620;2
1631;673;2
1621;615;2
1623;663;2
1613;608;2
1615;659;2
1605;608;2
1600;656;2
1593;607;2
1599;656;2
1586;603;2
1584;655;2
1579;595;2
1577;649;2
1565;593;2
1557;643;2
1554;592;2
1559;641;2
1577;592;2
1611;653;2
1675;624;2
1802;719;2
1983;721;2
2229;855;2
2511;906;2
2830;1078;2
3157;1136;2
3501;1302;2
3813;1329;2
3983;1440;2
3975;1399;2
3922;1466;2
3714;1377;2
3447;1387;2
3195;1261;3
2973;1253;3
2787;1115;3
2630;1104;3
2481;978;3
2366;979;3
2273;880;3
2195;901;3
2115;810;3
2046;846;3
1981;759;3
1923;786;3
1866;709;3
1820;747;3
1786;677;3
1741;720;3
1761;665;3
1765;720;3
1787;666;3
1798;725;3
1811;680;3
1829;736;3
1831;686;3
1838;742;3
1825;688;3
1818;737;3
1793;676;3
1769;723;3
1734;657;3
1703;699;3
1668;634;3
1648;675;3
1600;607;3
1568;651;3
1533;590;3
1507;627;3
1488;569;3
1484;621;3
1478;563;3
1489;619;3
1495;574;3
1513;628;3
1527;577;3
1535;638;3
1552;587;3
1574;642;3
1587;594;3
1595;649;3
1598;599;3
1601;656;3
1602;603;3
1604;655;3
1601;602;3
1605;656;3
1603;602;3
1600;655;3
1596;602;3
1590;655;3
1587;595;3
1588;651;3
1593;599;3
1600;656;3
1605;604;3
1614;659;3
1615;603;3
1618;661;3
1618;606;3
1629;663;3
1622;618;3
1616;661;3
1600;604;3
1598;656;3
1601;601;3
1615;656;3
1619;609;3
1653;673;3
1700;630;3
1766;704;3
1852;685;3
1983;784;3
2164;787;3
2401;923;3
2683;973;3
3012;1152;3
3376;1208;3
3735;1362;3
3975;1373;3
3984;1462;3
3984;1410;3
3789;1452;3
3511;1339;3
3255;1343;3
3021;1204;3
2832;1194;3
2650;1059;3
2502;1050;3
2368;929;3
2249;935;3
2166;835;3
2096;854;3
2031;779;4
1979;811;4
1931;732;4
1887;769;4
1851;699;4
1827;739;4
1820;684;4
1818;737;4
1817;677;4
1846;734;4
1831;688;4
1830;743;4
1811;687;4
1799;725;4
1776;671;4
1750;711;4
1714;653;4
1681;688;4
1643;624;4
1611;663;4
1573;602;4
1543;639;4
1510;578;4
1492;623;4
1477;567;4
1477;614;4
1469;566;4
1481;606;4
1456;559;4
1456;605;4
1452;559;4
1456;608;4
1459;560;4
1479;608;4
1505;574;4
1534;624;4
1563;591;4
1587;646;4
1597;608;4
1615;655;4
1623;614;4
1645;667;4
1649;624;4
1659;674;4
1659;626;4
1659;673;4
1646;624;4
1641;667;4
1632;617;4
1622;658;4
1611;610;4
1609;655;4
1605;609;4
1607;656;4
1609;608;4
1607;658;4
1611;611;4
1615;657;4
1614;611;4
1616;656;4
1616;612;4
1614;655;4
1604;611;4
1603;650;4
1594;606;4
1584;647;4
1578;597;4
1583;646;4
1581;603;4
1617;654;4
1673;626;4
1785;706;4
1955;718;4
2193;841;4
2475;894;4
2775;1060;4
3088;1117;4
3370;1265;4
3624;1295;4
3791;1396;4
3780;1360;4
3652;1405;4
3427;1318;4
3181;1311;4
2933;1180;4
2711;1145;4
2507;1007;4
2326;969;4
2167;854;4
2039;846;4
1933;751;4
1847;760;4
1774;685;4
1714;703;4
1675;641;4
1642;670;4
1616;619;4
1631;666;4
1648;624;4
1683;679;4
1725;649;5
1773;706;5
1807;677;5
1835;725;5
1858;695;5
1885;754;5
1899;717;5
1904;759;5
1891;717;5
1871;752;5
1831;695;5
1789;720;5
1744;660;5
1706;689;5
1673;640;5
1647;667;5
1613;620;5
1586;644;5
1552;602;5
1535;624;5
1520;588;5
1520;624;5
1517;585;5
1523;618;5
