3832;11;0
3824;21;0
3831;31;0
3830;41;0
3830;51;0
3831;61;0
3831;71;0
3838;81;0
3835;91;0
3827;101;0
3837;111;0
3870;121;0
3526;131;0
3120;141;0
2768;151;0
2491;161;0
2230;171;0
1988;181;0
1776;191;0
1568;201;0
1393;211;0
1260;221;0
1185;231;0
1123;241;0
1109;251;0
1122;261;0
1148;271;0
1194;281;0
1259;291;0
1344;301;0
1423;311;0
1501;321;0
1577;331;0
1630;341;0
1669;351;0
1693;361;0
1693;371;0
1681;381;0
1658;391;0
1620;401;0
1579;411;0
1530;421;0
1476;431;0
1429;441;0
1392;451;0
1355;461;0
1328;471;0
1311;481;0
1297;491;0
1296;501;0
1298;511;0
1303;521;0
1306;531;0
1318;541;0
1330;551;0
1347;561;0
1356;571;0
1360;581;0
1361;591;0
1359;601;0
1360;611;0
1368;621;0
1381;631;0
1374;641;0
1372;651;0
1371;661;0
1390;671;0
1395;681;0
1395;691;0
1407;701;0
1414;711;0
1419;721;0
1429;731;0
1444;741;0
1474;751;0
1456;761;0
1457;771;0
1456;781;0
1456;791;0
1457;801;0
1444;811;0
1483;821;0
1523;831;0
1607;841;0
1744;851;0
1940;861;0
2206;871;0
2515;881;0
2943;891;0
3650;901;0
3833;911;0
3840;921;0
3840;931;0
3837;941;0
3829;951;0
3839;961;0
3837;971;0
3837;981;0
3835;991;0
3839;1001;1
3837;1011;1
3833;1021;1
3559;1031;1
3086;1041;1
2742;1051;1
2451;1061;1
2176;1071;1
1905;1081;1
1673;1091;1
1459;1101;1
1283;1111;1
1152;1121;1
1083;1131;1
1002;1141;1
989;1151;1
1009;1161;1
1070;1171;1
1135;1181;1
1214;1191;1
1300;1201;1
1374;1211;1
1453;1221;1
1522;1231;1
1573;1241;1
1607;1251;1
1629;1261;1
1631;1271;1
1623;1281;1
1596;1291;1
1569;1301;1
1522;1311;1
1488;1321;1
1447;1331;1
1408;1341;1
1360;1351;1
1328;1361;1
1303;1371;1
1296;1381;1
1275;1391;1
1265;1401;1
1279;1411;1
1275;1421;1
1271;1431;1
1278;1441;1
1281;1451;1
1290;1461;1
1301;1471;1
1302;1481;1
1310;1491;1
1295;1501;1
1333;1511;1
1338;1521;1
1363;1531;1
1395;1541;1
1389;1551;1
1392;1561;1
1393;1571;1
1399;1581;1
1404;1591;1
1406;1601;1
1431;1611;1
1486;1621;1
1607;1631;1
1769;1641;1
1999;1651;1
2289;1661;1
2639;1671;1
3098;1681;1
3811;1691;1
3839;1701;1
3835;1711;1
3835;1721;1
3836;1731;1
3834;1741;1
3840;1751;1
3833;1761;1
3831;1771;1
3841;1781;1
3831;1791;1
3280;1801;1
2897;1811;1
2589;1821;1
2307;1831;1
2043;1841;1
1792;1851;1
1590;1861;1
1403;1871;1
1243;1881;1
1117;1891;1
1038;1901;1
987;1911;1
982;1921;1
1008;1931;1
1059;1941;1
1127;1951;1
1216;1961;1
1306;1971;1
1397;1981;1
1484;1991;1
1565;2001;2
1627;2011;2
1671;2021;2
1701;2031;2
1712;2041;2
1699;2051;2
1664;2061;2
1623;2071;2
1589;2081;2
1535;2091;2
1489;2101;2
1446;2111;2
1405;2121;2
1366;2131;2
1333;2141;2
1315;2151;2
1313;2161;2
1299;2171;2
1293;2181;2
1296;2191;2
1284;2201;2
1296;2211;2
1317;2221;2
1328;2231;2
1355;2241;2
1376;2251;2
1403;2261;2
1424;2271;2
1435;2281;2
1431;2291;2
1423;2301;2
1415;2311;2
1415;2321;2
1426;2331;2
1461;2341;2
1527;2351;2
1638;2361;2
1807;2371;2
2047;2381;2
2343;2391;2
2721;2401;2
3263;2411;2
3824;2421;2
3830;2431;2
3839;2441;2
3839;2451;2
3840;2461;2
3835;2471;2
3818;2481;2
3839;2491;2
3831;2501;2
3833;2511;2
3838;2521;2
3837;2531;2
3378;2541;2
2960;2551;2
2639;2561;2
2352;2571;2
2078;2581;2
1835;2591;2
1589;2601;2
1373;2611;2
1203;2621;2
1083;2631;2
993;2641;2
959;2651;2
961;2661;2
1019;2671;2
1088;2681;2
1185;2691;2
1280;2701;2
1381;2711;2
1474;2721;2
1562;2731;2
1626;2741;2
1673;2751;2
1694;2761;2
1707;2771;2
1694;2781;2
1653;2791;2
1616;2801;2
1553;2811;2
1499;2821;2
1459;2831;2
1392;2841;2
1339;2851;2
1305;2861;2
1290;2871;2
1261;2881;2
1284;2891;2
1270;2901;2
1271;2911;2
1270;2921;2
1279;2931;2
1282;2941;2
1287;2951;2
1299;2961;2
1314;2971;2
1328;2981;2
1342;2991;2
1360;3001;3
1377;3011;3
1392;3021;3
1399;3031;3
1387;3041;3
1419;3051;3
1423;3061;3
1418;3071;3
1413;3081;3
1423;3091;3
1402;3101;3
1425;3111;3
1473;3121;3
1577;3131;3
1750;3141;3
1999;3151;3
2323;3161;3
2731;3171;3
3323;3181;3
3845;3191;3
3841;3201;3
3839;3211;3
3838;3221;3
3837;3231;3
3837;3241;3
3843;3251;3
3839;3261;3
3836;3271;3
3833;3281;3
3839;3291;3
3841;3301;3
3835;3311;3
3840;3321;3
3835;3331;3
3226;3341;3
2814;3351;3
2464;3361;3
2142;3371;3
1836;3381;3
1566;3391;3
1325;3401;3
1136;3411;3
1001;3421;3
919;3431;3
882;3441;3
890;3451;3
928;3461;3
1006;3471;3
1125;3481;3
1216;3491;3
1305;3501;3
1402;3511;3
1483;3521;3
1562;3531;3
1605;3541;3
1633;3551;3
1609;3561;3
