4025;0
4028;0
4027;0
4014;0
4015;0
4018;0
4001;0
4019;0
4010;0
4023;0
4018;0
4027;0
4044;0
4031;0
4026;0
3995;0
4027;0
4017;0
4017;0
4011;0
4011;0
4018;0
4013;0
4016;0
4010;0
3989;0
3997;0
4009;0
4001;0
4014;0
4020;0
4009;0
4016;0
4021;0
4016;0
4027;0
4010;0
3994;0
4022;1
4017;1
4032;1
4013;1
4013;1
3994;1
4021;1
4009;1
3973;1
4002;1
4011;1
4019;1
4023;1
4016;1
4016;1
4013;1
4011;1
4007;1
4014;1
4005;1
4001;1
4006;1
4014;1
4021;1
4011;1
4016;1
4002;1
4014;1
4017;1
4009;1
4012;1
4019;1
4023;1
3986;1
4011;1
4020;1
4034;1
4003;1
4010;1
4020;1
4009;1
4030;1
4007;1
4016;1
3989;1
3998;1
4016;1
4007;1
4021;1
4015;1
3504;1
2887;1
2454;1
2084;1
1742;1
1455;1
1212;1
1040;1
905;1
830;1
778;1
762;1
791;1
830;1
882;1
958;1
1030;1
1130;1
1203;1
1274;1
1322;1
1362;1
1399;1
1426;1
1444;1
1440;1
1450;1
1435;1
1430;1
1418;1
1369;1
1377;1
1392;1
1442;1
1558;1
1745;1
2004;1
2326;1
2672;1
3033;1
3483;1
4015;1
4019;1
4032;1
4030;1
4013;1
4023;1
4013;1
4016;1
4011;1
4015;2
3861;2
3466;2
3200;2
2960;2
2763;2
2576;2
2370;2
2178;2
1996;2
1824;2
1677;2
1568;2
1475;2
1434;2
1415;2
1435;2
1472;2
1510;2
1580;2
1638;2
1680;2
1722;2
1750;2
1776;2
1776;2
1757;2
1725;2
1680;2
1648;2
1597;2
1532;2
1486;2
1439;2
1375;2
1330;2
1294;2
1250;2
1210;2
1156;2
1105;2
1056;2
998;2
951;2
907;2
875;2
854;2
880;2
939;2
1072;2
1251;2
1493;2
1774;2
2079;2
2384;2
2653;2
2864;2
2992;2
3022;2
2991;2
2914;2
2820;2
2720;2
2640;2
2558;2
2512;2
2457;2
2396;2
2320;2
2225;2
2127;2
2008;2
1921;2
1851;2
1782;2
1734;2
1718;2
1727;2
1749;2
1808;2
1879;2
1983;2
2104;2
2204;2
2303;2
2377;2
2414;2
2453;2
2455;2
2450;2
2435;2
2391;2
2333;2
2261;2
2190;2
2129;2
2078;2
2000;2
1927;2
1830;2
1739;3
1642;3
1557;3
1473;3
1397;3
1332;3
1281;3
1235;3
1205;3
1191;3
1201;3
1224;3
1270;3
1334;3
1455;3
1616;3
1829;3
2123;3
2465;3
2861;3
3303;3
3920;3
4017;3
4010;3
3996;3
4019;3
4021;3
4018;3
4016;3
4030;3
4015;3
4017;3
4018;3
4015;3
4015;3
4015;3
4006;3
3692;3
3241;3
2896;3
2606;3
2326;3
2074;3
1847;3
1674;3
1547;3
1457;3
1410;3
1392;3
1392;3
1411;3
1436;3
1443;3
1424;3
1403;3
1356;3
1295;3
1306;3
1251;3
1289;3
1342;3
1388;3
1431;3
1433;3
1425;3
1387;3
1334;3
1279;3
1215;3
1171;3
1175;3
1189;3
1261;3
1349;3
1484;3
1661;3
1824;3
1947;3
2032;3
2098;3
2096;3
2034;3
1922;3
1774;3
1597;3
1421;3
1259;3
1121;3
1006;3
919;3
880;3
920;3
1058;3
1328;3
1687;3
2137;3
2639;3
3182;3
3952;3
4015;3
4017;4
4020;4
4014;4
4021;4
4009;4
4011;4
4023;4
4017;4
4016;4
4012;4
4031;4
3670;4
3344;4
3107;4
2968;4
2864;4
2805;4
2746;4
2717;4
2691;4
2704;4
2742;4
2841;4
2975;4
3089;4
3134;4
3082;4
2921;4
2685;4
2395;4
2042;4
1649;4
1296;4
976;4
704;4
465;4
304;4
174;4
112;4
110;4
173;4
290;4
432;4
609;4
848;4
1008;4
1216;4
1386;4
1517;4
1622;4
1675;4
1658;4
1606;4
1479;4
1338;4
1152;4
