3987, 0
3996, 0
3990, 0
3988, 0
3997, 0
3997, 0
3995, 0
3991, 0
4000, 0
4015, 0
3995, 0
3990, 0
3994, 0
4001, 0
3989, 0
3991, 0
4003, 0
3996, 0
3997, 0
3997, 0
4000, 0
3991, 0
3978, 0
3999, 0
3989, 0
3999, 0
3997, 0
3995, 0
3997, 0
3991, 1
3994, 1
3989, 1
4003, 1
3997, 1
3999, 1
3995, 1
3994, 1
3997, 1
3994, 1
3993, 1
3991, 1
3999, 1
3991, 1
3998, 1
4002, 1
3989, 1
3998, 1
3994, 1
3995, 1
4000, 1
3991, 1
3989, 1
3999, 1
3998, 1
4011, 1
3989, 1
3986, 1
3987, 1
3997, 1
3995, 1
3997, 1
3999, 1
3993, 1
3995, 1
4004, 1
3998, 1
4003, 1
3994, 1
3995, 1
3995, 1
3995, 1
3995, 1
3990, 1
3999, 1
3994, 1
3993, 1
3990, 1
3995, 1
3993, 1
3997, 1
3986, 1
4000, 1
4000, 1
3993, 1
3995, 1
4001, 1
4000, 1
3997, 1
3993, 1
3991, 1
4001, 1
3997, 1
3991, 1
3995, 1
3996, 1
3994, 1
3994, 1
4010, 1
3998, 1
4003, 1
3991, 1
3997, 1
3998, 1
3999, 1
3989, 1
3994, 1
3997, 1
3991, 1
3998, 1
3995, 1
4016, 1
3990, 1
4007, 1
3993, 1
3999, 1
4002, 1
3990, 1
3999, 1
3995, 1
4007, 1
3994, 1
3999, 1
4003, 1
3991, 1
3997, 1
4005, 1
3990, 1
3989, 1
3992, 1
3995, 2
3996, 2
3994, 2
3998, 2
3990, 2
4001, 2
3998, 2
3999, 2
4001, 2
3999, 2
3999, 2
3998, 2
4001, 2
3992, 2
3999, 2
3987, 2
3994, 2
4005, 2
3996, 2
3995, 2
3998, 2
3996, 2
3984, 2
3993, 2
3999, 2
3991, 2
3994, 2
3996, 2
3997, 2
3999, 2
3998, 2
3996, 2
3998, 2
3991, 2
3996, 2
3987, 2
3995, 2
3993, 2
3997, 2
3999, 2
4004, 2
3991, 2
3989, 2
3990, 2
3991, 2
3995, 2
3993, 2
3989, 2
3991, 2
3998, 2
3991, 2
3995, 2
3994, 2
3999, 2
3995, 2
3998, 2
3989, 2
3987, 2
3999, 2
3990, 2
3998, 2
3993, 2
3995, 2
3995, 2
3984, 2
4001, 2
3999, 2
3994, 2
3993, 2
3986, 2
3995, 2
3993, 2
3999, 2
3993, 2
3991, 2
3999, 2
3994, 2
4001, 2
4001, 2
3990, 2
4003, 2
3998, 2
3986, 2
3997, 2
3989, 2
3999, 2
4000, 2
3998, 2
3991, 2
3993, 2
3987, 2
3989, 2
3995, 2
3995, 2
3999, 2
3991, 2
3993, 2
3991, 2
3991, 2
3996, 2
3997, 3
3988, 3
3994, 3
4011, 3
3992, 3
3989, 3
3996, 3
4003, 3
3991, 3
4001, 3
3991, 3
3990, 3
3993, 3
3989, 3
3991, 3
3986, 3
3989, 3
3988, 3
3998, 3
3991, 3
3990, 3
3993, 3
3997, 3
3989, 3
3996, 3
3991, 3
3989, 3
3995, 3
3991, 3
3988, 3
3990, 3
3994, 3
3986, 3
3989, 3
3997, 3
3988, 3
3987, 3
3994, 3
3998, 3
3998, 3
3989, 3
3988, 3
3989, 3
3996, 3
3991, 3
3990, 3
3989, 3
3994, 3
3990, 3
3993, 3
3994, 3
3998, 3
3990, 3
3999, 3
3990, 3
3998, 3
3990, 3
3994, 3
3996, 3
3991, 3
3997, 3
3991, 3
3998, 3
3997, 3
4005, 3
3999, 3
3999, 3
4000, 3
3989, 3
3999, 3
3995, 3
3999, 3
3997, 3
3991, 3
3999, 3
3991, 3
4016, 3
3995, 3
3997, 3
4000, 3
3997, 3
4003, 3
4002, 3
4000, 3
3994, 3
4000, 3
4001, 3
4003, 3
3995, 3
4000, 3
3990, 3
3999, 3
4001, 3
4001, 3
4000, 3
3997, 3
3998, 3
3997, 3
3994, 3
3998, 3
4001, 4
3997, 4
4000, 4
3994, 4
3999, 4
3991, 4
3998, 4
4003, 4
3993, 4
3996, 4
4000, 4
3994, 4
3991, 4
3994, 4
4003, 4
4013, 4
3997, 4
3991, 4
4000, 4
3990, 4
3994, 4
3991, 4
4002, 4
3997, 4
4002, 4
4009, 4
3995, 4
3995, 4
3997, 4
3990, 4
3995, 4
3999, 4
4002, 4
3999, 4
3999, 4
3990, 4
3999, 4
3998, 4
3997, 4
3993, 4
3995, 4
4001, 4
3994, 4
3995, 4
3991, 4
3998, 4
3997, 4
4002, 4
3993, 4
3991, 4
4001, 4
3990, 4
3999, 4
3991, 4
4000, 4
3991, 4
3999, 4
